,year,month,day,hour,Temperature (C),day_of_year
454,2006.0,4.0,26.0,22.0,15.994444444444444,116.0
455,2006.0,4.0,26.0,23.0,15.961111111111109,116.0
456,2006.0,4.0,27.0,0.0,15.444444444444445,117.0
457,2006.0,4.0,27.0,1.0,14.372222222222222,117.0
458,2006.0,4.0,27.0,2.0,13.605555555555558,117.0
459,2006.0,4.0,27.0,3.0,12.82222222222222,117.0
460,2006.0,4.0,27.0,4.0,12.750000000000002,117.0
461,2006.0,4.0,27.0,5.0,11.416666666666664,117.0
462,2006.0,4.0,27.0,6.0,12.333333333333336,117.0
463,2006.0,4.0,27.0,7.0,14.905555555555551,117.0
464,2006.0,4.0,27.0,8.0,15.894444444444446,117.0
465,2006.0,4.0,27.0,9.0,17.227777777777774,117.0
466,2006.0,4.0,27.0,10.0,17.82777777777778,117.0
467,2006.0,4.0,27.0,11.0,17.916666666666668,117.0
468,2006.0,4.0,27.0,12.0,19.05555555555556,117.0
469,2006.0,4.0,27.0,13.0,20.14444444444445,117.0
470,2006.0,4.0,27.0,14.0,20.26111111111111,117.0
471,2006.0,4.0,27.0,15.0,21.20555555555556,117.0
472,2006.0,4.0,27.0,16.0,21.25555555555556,117.0
473,2006.0,4.0,27.0,17.0,20.23333333333333,117.0
474,2006.0,4.0,27.0,18.0,19.07777777777778,117.0
475,2006.0,4.0,27.0,19.0,17.944444444444443,117.0
476,2006.0,4.0,27.0,20.0,15.494444444444444,117.0
477,2006.0,4.0,27.0,21.0,14.144444444444446,117.0
478,2006.0,4.0,27.0,22.0,14.538888888888891,117.0
479,2006.0,4.0,27.0,23.0,14.138888888888893,117.0
480,2006.0,4.0,28.0,0.0,13.4,118.0
481,2006.0,4.0,28.0,1.0,13.42777777777778,118.0
482,2006.0,4.0,28.0,2.0,11.588888888888889,118.0
483,2006.0,4.0,28.0,3.0,14.422222222222224,118.0
484,2006.0,4.0,28.0,4.0,13.916666666666664,118.0
485,2006.0,4.0,28.0,5.0,13.4,118.0
486,2006.0,4.0,28.0,6.0,13.866666666666667,118.0
487,2006.0,4.0,28.0,7.0,14.905555555555551,118.0
488,2006.0,4.0,28.0,8.0,15.933333333333334,118.0
489,2006.0,4.0,28.0,9.0,17.127777777777776,118.0
490,2006.0,4.0,28.0,10.0,18.75,118.0
491,2006.0,4.0,28.0,11.0,18.96111111111111,118.0
492,2006.0,4.0,28.0,12.0,19.994444444444444,118.0
493,2006.0,4.0,28.0,13.0,21.11111111111111,118.0
494,2006.0,4.0,28.0,14.0,21.094444444444445,118.0
495,2006.0,4.0,28.0,15.0,21.17777777777778,118.0
496,2006.0,4.0,28.0,16.0,21.22777777777777,118.0
497,2006.0,4.0,28.0,17.0,20.100000000000005,118.0
498,2006.0,4.0,28.0,18.0,19.02777777777778,118.0
499,2006.0,4.0,28.0,19.0,17.849999999999998,118.0
500,2006.0,4.0,28.0,20.0,16.261111111111113,118.0
501,2006.0,4.0,28.0,21.0,14.983333333333333,118.0
502,2006.0,4.0,28.0,22.0,14.466666666666663,118.0
503,2006.0,4.0,28.0,23.0,13.944444444444445,118.0
504,2006.0,4.0,29.0,0.0,12.316666666666668,119.0
505,2006.0,4.0,29.0,1.0,11.761111111111113,119.0
506,2006.0,4.0,29.0,2.0,10.82777777777778,119.0
507,2006.0,4.0,29.0,3.0,10.13888888888889,119.0
508,2006.0,4.0,29.0,4.0,10.627777777777778,119.0
509,2006.0,4.0,29.0,5.0,10.605555555555558,119.0
510,2006.0,4.0,29.0,6.0,10.072222222222225,119.0
511,2006.0,4.0,29.0,7.0,11.161111111111111,119.0
512,2006.0,4.0,29.0,8.0,12.888888888888893,119.0
513,2006.0,4.0,29.0,9.0,15.050000000000002,119.0
514,2006.0,4.0,29.0,10.0,15.16111111111111,119.0
515,2006.0,4.0,29.0,11.0,16.272222222222222,119.0
516,2006.0,4.0,29.0,12.0,17.800000000000004,119.0
517,2006.0,4.0,29.0,13.0,17.938888888888894,119.0
518,2006.0,4.0,29.0,14.0,18.855555555555554,119.0
519,2006.0,4.0,29.0,15.0,17.988888888888887,119.0
520,2006.0,4.0,29.0,16.0,17.96111111111111,119.0
521,2006.0,4.0,29.0,17.0,17.36111111111111,119.0
522,2006.0,4.0,29.0,18.0,16.25,119.0
523,2006.0,4.0,29.0,19.0,14.122222222222224,119.0
524,2006.0,4.0,29.0,20.0,12.95,119.0
525,2006.0,4.0,29.0,21.0,12.244444444444444,119.0
526,2006.0,4.0,29.0,22.0,11.688888888888888,119.0
527,2006.0,4.0,29.0,23.0,11.155555555555557,119.0
528,2006.0,4.0,3.0,0.0,9.216666666666669,93.0
529,2006.0,4.0,3.0,1.0,8.683333333333334,93.0
530,2006.0,4.0,3.0,2.0,9.188888888888888,93.0
531,2006.0,4.0,3.0,3.0,8.594444444444443,93.0
532,2006.0,4.0,3.0,4.0,7.505555555555554,93.0
533,2006.0,4.0,3.0,5.0,6.216666666666665,93.0
534,2006.0,4.0,3.0,6.0,5.855555555555555,93.0
535,2006.0,4.0,3.0,7.0,5.933333333333334,93.0
536,2006.0,4.0,3.0,8.0,10.405555555555551,93.0
537,2006.0,4.0,3.0,9.0,12.544444444444444,93.0
538,2006.0,4.0,3.0,10.0,13.861111111111112,93.0
539,2006.0,4.0,3.0,11.0,15.977777777777776,93.0
540,2006.0,4.0,3.0,12.0,17.266666666666666,93.0
541,2006.0,4.0,3.0,13.0,17.84444444444445,93.0
542,2006.0,4.0,3.0,14.0,16.427777777777777,93.0
543,2006.0,4.0,3.0,15.0,17.77777777777778,93.0
544,2006.0,4.0,3.0,16.0,17.84444444444445,93.0
545,2006.0,4.0,3.0,17.0,17.299999999999997,93.0
546,2006.0,4.0,3.0,18.0,15.18333333333333,93.0
547,2006.0,4.0,3.0,19.0,13.005555555555553,93.0
548,2006.0,4.0,3.0,20.0,12.694444444444445,93.0
549,2006.0,4.0,3.0,21.0,12.194444444444446,93.0
550,2006.0,4.0,3.0,22.0,12.083333333333334,93.0
551,2006.0,4.0,3.0,23.0,10.616666666666667,93.0
552,2006.0,4.0,30.0,0.0,11.6,120.0
553,2006.0,4.0,30.0,1.0,11.022222222222224,120.0
554,2006.0,4.0,30.0,2.0,11.88888888888889,120.0
555,2006.0,4.0,30.0,3.0,10.416666666666666,120.0
556,2006.0,4.0,30.0,4.0,10.3,120.0
557,2006.0,4.0,30.0,5.0,9.483333333333333,120.0
558,2006.0,4.0,30.0,6.0,9.772222222222224,120.0
559,2006.0,4.0,30.0,7.0,10.933333333333334,120.0
560,2006.0,4.0,30.0,8.0,11.655555555555551,120.0
561,2006.0,4.0,30.0,9.0,13.93888888888889,120.0
562,2006.0,4.0,30.0,10.0,15.02777777777778,120.0
563,2006.0,4.0,30.0,11.0,16.038888888888888,120.0
564,2006.0,4.0,30.0,12.0,15.227777777777776,120.0
565,2006.0,4.0,30.0,13.0,16.20555555555556,120.0
566,2006.0,4.0,30.0,14.0,17.299999999999997,120.0
567,2006.0,4.0,30.0,15.0,17.77777777777778,120.0
568,2006.0,4.0,30.0,16.0,17.800000000000004,120.0
569,2006.0,4.0,30.0,17.0,17.26111111111111,120.0
570,2006.0,4.0,30.0,18.0,17.200000000000003,120.0
571,2006.0,4.0,30.0,19.0,15.02222222222222,120.0
572,2006.0,4.0,30.0,20.0,13.927777777777775,120.0
573,2006.0,4.0,30.0,21.0,12.366666666666664,120.0
574,2006.0,4.0,30.0,22.0,12.294444444444444,120.0
575,2006.0,4.0,30.0,23.0,12.788888888888891,120.0
576,2006.0,4.0,4.0,0.0,9.533333333333331,94.0
577,2006.0,4.0,4.0,1.0,9.972222222222223,94.0
578,2006.0,4.0,4.0,2.0,4.911111111111113,94.0
579,2006.0,4.0,4.0,3.0,7.916666666666667,94.0
580,2006.0,4.0,4.0,4.0,7.383333333333332,94.0
581,2006.0,4.0,4.0,5.0,7.972222222222222,94.0
582,2006.0,4.0,4.0,6.0,8.816666666666666,94.0
583,2006.0,4.0,4.0,7.0,8.794444444444444,94.0
584,2006.0,4.0,4.0,8.0,7.88888888888889,94.0
585,2006.0,4.0,4.0,9.0,7.799999999999999,94.0
586,2006.0,4.0,4.0,10.0,7.822222222222221,94.0
587,2006.0,4.0,4.0,11.0,7.944444444444443,94.0
588,2006.0,4.0,4.0,12.0,8.077777777777776,94.0
589,2006.0,4.0,4.0,13.0,10.227777777777776,94.0
590,2006.0,4.0,4.0,14.0,11.361111111111112,94.0
591,2006.0,4.0,4.0,15.0,12.449999999999998,94.0
592,2006.0,4.0,4.0,16.0,12.916666666666666,94.0
593,2006.0,4.0,4.0,17.0,12.550000000000002,94.0
594,2006.0,4.0,4.0,18.0,12.383333333333333,94.0
595,2006.0,4.0,4.0,19.0,10.227777777777776,94.0
596,2006.0,4.0,4.0,20.0,9.227777777777778,94.0
597,2006.0,4.0,4.0,21.0,7.827777777777779,94.0
598,2006.0,4.0,4.0,22.0,6.67777777777778,94.0
599,2006.0,4.0,4.0,23.0,6.122222222222224,94.0
600,2006.0,4.0,5.0,0.0,5.327777777777779,95.0
601,2006.0,4.0,5.0,1.0,4.355555555555558,95.0
602,2006.0,4.0,5.0,2.0,9.27222222222222,95.0
603,2006.0,4.0,5.0,3.0,4.261111111111112,95.0
604,2006.0,4.0,5.0,4.0,3.2166666666666663,95.0
605,2006.0,4.0,5.0,5.0,3.905555555555556,95.0
606,2006.0,4.0,5.0,6.0,2.7111111111111126,95.0
607,2006.0,4.0,5.0,7.0,3.816666666666665,95.0
608,2006.0,4.0,5.0,8.0,6.883333333333334,95.0
609,2006.0,4.0,5.0,9.0,8.93888888888889,95.0
610,2006.0,4.0,5.0,10.0,11.205555555555556,95.0
611,2006.0,4.0,5.0,11.0,12.85,95.0
612,2006.0,4.0,5.0,12.0,13.961111111111112,95.0
613,2006.0,4.0,5.0,13.0,14.97777777777778,95.0
614,2006.0,4.0,5.0,14.0,14.02777777777778,95.0
615,2006.0,4.0,5.0,15.0,15.02222222222222,95.0
616,2006.0,4.0,5.0,16.0,15.044444444444444,95.0
617,2006.0,4.0,5.0,17.0,15.088888888888889,95.0
618,2006.0,4.0,5.0,18.0,14.949999999999998,95.0
619,2006.0,4.0,5.0,19.0,13.816666666666666,95.0
620,2006.0,4.0,5.0,20.0,12.916666666666666,95.0
621,2006.0,4.0,5.0,21.0,13.838888888888889,95.0
622,2006.0,4.0,5.0,22.0,12.755555555555556,95.0
623,2006.0,4.0,5.0,23.0,12.650000000000002,95.0
624,2006.0,4.0,6.0,0.0,11.688888888888888,96.0
625,2006.0,4.0,6.0,1.0,10.627777777777778,96.0
626,2006.0,4.0,6.0,2.0,5.666666666666668,96.0
627,2006.0,4.0,6.0,3.0,10.050000000000002,96.0
628,2006.0,4.0,6.0,4.0,9.97777777777778,96.0
629,2006.0,4.0,6.0,5.0,9.77777777777778,96.0
630,2006.0,4.0,6.0,6.0,8.661111111111113,96.0
631,2006.0,4.0,6.0,7.0,7.550000000000002,96.0
632,2006.0,4.0,6.0,8.0,7.233333333333336,96.0
633,2006.0,4.0,6.0,9.0,6.044444444444446,96.0
634,2006.0,4.0,6.0,10.0,6.094444444444444,96.0
635,2006.0,4.0,6.0,11.0,6.116666666666665,96.0
636,2006.0,4.0,6.0,12.0,6.066666666666667,96.0
637,2006.0,4.0,6.0,13.0,6.038888888888888,96.0
638,2006.0,4.0,6.0,14.0,6.888888888888888,96.0
639,2006.0,4.0,6.0,15.0,7.061111111111112,96.0
640,2006.0,4.0,6.0,16.0,6.038888888888888,96.0
641,2006.0,4.0,6.0,17.0,6.072222222222222,96.0
642,2006.0,4.0,6.0,18.0,5.044444444444443,96.0
643,2006.0,4.0,6.0,19.0,5.022222222222222,96.0
644,2006.0,4.0,6.0,20.0,5.033333333333335,96.0
645,2006.0,4.0,6.0,21.0,5.0,96.0
646,2006.0,4.0,6.0,22.0,4.977777777777778,96.0
647,2006.0,4.0,6.0,23.0,4.933333333333335,96.0
648,2006.0,4.0,7.0,0.0,4.466666666666666,97.0
649,2006.0,4.0,7.0,1.0,4.444444444444445,97.0
650,2006.0,4.0,7.0,2.0,4.01111111111111,97.0
651,2006.0,4.0,7.0,3.0,4.905555555555555,97.0
652,2006.0,4.0,7.0,4.0,4.883333333333333,97.0
653,2006.0,4.0,7.0,5.0,4.388888888888888,97.0
654,2006.0,4.0,7.0,6.0,4.8388888888888895,97.0
655,2006.0,4.0,7.0,7.0,4.811111111111109,97.0
656,2006.0,4.0,7.0,8.0,4.944444444444444,97.0
657,2006.0,4.0,7.0,9.0,7.200000000000001,97.0
658,2006.0,4.0,7.0,10.0,7.777777777777778,97.0
659,2006.0,4.0,7.0,11.0,8.72777777777778,97.0
660,2006.0,4.0,7.0,12.0,8.983333333333334,97.0
661,2006.0,4.0,7.0,13.0,10.0,97.0
662,2006.0,4.0,7.0,14.0,10.094444444444443,97.0
663,2006.0,4.0,7.0,15.0,11.06111111111111,97.0
664,2006.0,4.0,7.0,16.0,10.13888888888889,97.0
665,2006.0,4.0,7.0,17.0,11.011111111111113,97.0
666,2006.0,4.0,7.0,18.0,10.116666666666667,97.0
667,2006.0,4.0,7.0,19.0,7.916666666666667,97.0
668,2006.0,4.0,7.0,20.0,7.333333333333335,97.0
669,2006.0,4.0,7.0,21.0,5.050000000000002,97.0
670,2006.0,4.0,7.0,22.0,3.933333333333332,97.0
671,2006.0,4.0,7.0,23.0,4.094444444444443,97.0
672,2006.0,4.0,8.0,0.0,3.800000000000002,98.0
673,2006.0,4.0,8.0,1.0,2.688888888888891,98.0
674,2006.0,4.0,8.0,2.0,5.0666666666666655,98.0
675,2006.0,4.0,8.0,3.0,2.6,98.0
676,2006.0,4.0,8.0,4.0,1.583333333333334,98.0
677,2006.0,4.0,8.0,5.0,2.155555555555557,98.0
678,2006.0,4.0,8.0,6.0,0.9555555555555548,98.0
679,2006.0,4.0,8.0,7.0,0.9555555555555548,98.0
680,2006.0,4.0,8.0,8.0,5.594444444444445,98.0
681,2006.0,4.0,8.0,9.0,9.822222222222225,98.0
682,2006.0,4.0,8.0,10.0,11.072222222222225,98.0
683,2006.0,4.0,8.0,11.0,11.055555555555555,98.0
684,2006.0,4.0,8.0,12.0,12.244444444444444,98.0
685,2006.0,4.0,8.0,13.0,12.85,98.0
686,2006.0,4.0,8.0,14.0,12.888888888888893,98.0
687,2006.0,4.0,8.0,15.0,12.916666666666666,98.0
688,2006.0,4.0,8.0,16.0,13.88888888888889,98.0
689,2006.0,4.0,8.0,17.0,13.02222222222222,98.0
690,2006.0,4.0,8.0,18.0,12.383333333333333,98.0
691,2006.0,4.0,8.0,19.0,10.205555555555556,98.0
692,2006.0,4.0,8.0,20.0,9.144444444444446,98.0
693,2006.0,4.0,8.0,21.0,7.827777777777779,98.0
694,2006.0,4.0,8.0,22.0,7.733333333333334,98.0
695,2006.0,4.0,8.0,23.0,7.144444444444444,98.0
696,2006.0,4.0,9.0,0.0,6.016666666666666,99.0
697,2006.0,4.0,9.0,1.0,5.46111111111111,99.0
698,2006.0,4.0,9.0,2.0,8.244444444444447,99.0
699,2006.0,4.0,9.0,3.0,3.838888888888887,99.0
700,2006.0,4.0,9.0,4.0,2.244444444444444,99.0
701,2006.0,4.0,9.0,5.0,2.0222222222222226,99.0
702,2006.0,4.0,9.0,6.0,2.1722222222222203,99.0
703,2006.0,4.0,9.0,7.0,3.661111111111113,99.0
704,2006.0,4.0,9.0,8.0,6.111111111111111,99.0
705,2006.0,4.0,9.0,9.0,10.005555555555553,99.0
706,2006.0,4.0,9.0,10.0,12.244444444444444,99.0
707,2006.0,4.0,9.0,11.0,12.938888888888888,99.0
708,2006.0,4.0,9.0,12.0,13.983333333333334,99.0
709,2006.0,4.0,9.0,13.0,15.094444444444449,99.0
710,2006.0,4.0,9.0,14.0,16.25,99.0
711,2006.0,4.0,9.0,15.0,17.266666666666666,99.0
712,2006.0,4.0,9.0,16.0,17.288888888888888,99.0
713,2006.0,4.0,9.0,17.0,17.38888888888889,99.0
714,2006.0,4.0,9.0,18.0,17.288888888888888,99.0
715,2006.0,4.0,9.0,19.0,15.088888888888889,99.0
716,2006.0,4.0,9.0,20.0,11.71111111111111,99.0
717,2006.0,4.0,9.0,21.0,11.161111111111111,99.0
718,2006.0,4.0,9.0,22.0,10.027777777777777,99.0
719,2006.0,4.0,9.0,23.0,10.13888888888889,99.0
720,2006.0,8.0,1.0,0.0,21.016666666666666,213.0
721,2006.0,8.0,1.0,1.0,19.444444444444443,213.0
722,2006.0,8.0,1.0,2.0,20.72222222222222,213.0
723,2006.0,8.0,1.0,3.0,18.79444444444444,213.0
724,2006.0,8.0,1.0,4.0,17.733333333333334,213.0
725,2006.0,8.0,1.0,5.0,17.605555555555554,213.0
726,2006.0,8.0,1.0,6.0,18.73333333333333,213.0
727,2006.0,8.0,1.0,7.0,22.555555555555557,213.0
728,2006.0,8.0,1.0,8.0,24.761111111111106,213.0
729,2006.0,8.0,1.0,9.0,27.17222222222222,213.0
730,2006.0,8.0,1.0,10.0,28.911111111111115,213.0
731,2006.0,8.0,1.0,11.0,30.95555555555556,213.0
732,2006.0,8.0,1.0,12.0,32.17222222222222,213.0
733,2006.0,8.0,1.0,13.0,32.12777777777777,213.0
734,2006.0,8.0,1.0,14.0,31.98333333333333,213.0
735,2006.0,8.0,1.0,15.0,32.538888888888884,213.0
736,2006.0,8.0,1.0,16.0,31.977777777777774,213.0
737,2006.0,8.0,1.0,17.0,32.01111111111111,213.0
738,2006.0,8.0,1.0,18.0,30.944444444444443,213.0
739,2006.0,8.0,1.0,19.0,28.572222222222223,213.0
740,2006.0,8.0,1.0,20.0,27.09444444444444,213.0
741,2006.0,8.0,1.0,21.0,24.694444444444443,213.0
742,2006.0,8.0,1.0,22.0,24.13888888888889,213.0
743,2006.0,8.0,1.0,23.0,23.122222222222224,213.0
744,2006.0,8.0,10.0,0.0,15.56111111111111,222.0
745,2006.0,8.0,10.0,1.0,15.494444444444444,222.0
746,2006.0,8.0,10.0,2.0,16.53888888888889,222.0
747,2006.0,8.0,10.0,3.0,13.800000000000002,222.0
748,2006.0,8.0,10.0,4.0,13.316666666666666,222.0
749,2006.0,8.0,10.0,5.0,12.605555555555554,222.0
750,2006.0,8.0,10.0,6.0,12.327777777777776,222.0
751,2006.0,8.0,10.0,7.0,14.966666666666663,222.0
752,2006.0,8.0,10.0,8.0,16.261111111111113,222.0
753,2006.0,8.0,10.0,9.0,16.25,222.0
754,2006.0,8.0,10.0,10.0,18.88888888888889,222.0
755,2006.0,8.0,10.0,11.0,21.350000000000005,222.0
756,2006.0,8.0,10.0,12.0,21.20555555555556,222.0
757,2006.0,8.0,10.0,13.0,22.338888888888885,222.0
758,2006.0,8.0,10.0,14.0,23.033333333333328,222.0
759,2006.0,8.0,10.0,15.0,23.911111111111115,222.0
760,2006.0,8.0,10.0,16.0,24.97777777777777,222.0
761,2006.0,8.0,10.0,17.0,23.8,222.0
762,2006.0,8.0,10.0,18.0,23.594444444444445,222.0
763,2006.0,8.0,10.0,19.0,22.50555555555556,222.0
764,2006.0,8.0,10.0,20.0,20.016666666666666,222.0
765,2006.0,8.0,10.0,21.0,19.91111111111111,222.0
766,2006.0,8.0,10.0,22.0,19.35555555555556,222.0
767,2006.0,8.0,10.0,23.0,17.883333333333333,222.0
768,2006.0,8.0,11.0,0.0,17.25,223.0
769,2006.0,8.0,11.0,1.0,16.62777777777778,223.0
770,2006.0,8.0,11.0,2.0,15.844444444444449,223.0
771,2006.0,8.0,11.0,3.0,17.0,223.0
772,2006.0,8.0,11.0,4.0,17.066666666666666,223.0
773,2006.0,8.0,11.0,5.0,16.505555555555556,223.0
774,2006.0,8.0,11.0,6.0,14.983333333333333,223.0
775,2006.0,8.0,11.0,7.0,16.022222222222226,223.0
776,2006.0,8.0,11.0,8.0,16.16111111111111,223.0
777,2006.0,8.0,11.0,9.0,18.84444444444445,223.0
778,2006.0,8.0,11.0,10.0,21.116666666666667,223.0
779,2006.0,8.0,11.0,11.0,22.50555555555556,223.0
780,2006.0,8.0,11.0,12.0,23.79444444444444,223.0
781,2006.0,8.0,11.0,13.0,23.88888888888889,223.0
782,2006.0,8.0,11.0,14.0,25.83333333333333,223.0
783,2006.0,8.0,11.0,15.0,25.92777777777778,223.0
784,2006.0,8.0,11.0,16.0,25.0,223.0
785,2006.0,8.0,11.0,17.0,24.944444444444446,223.0
786,2006.0,8.0,11.0,18.0,24.92777777777778,223.0
787,2006.0,8.0,11.0,19.0,22.800000000000004,223.0
788,2006.0,8.0,11.0,20.0,19.33888888888889,223.0
789,2006.0,8.0,11.0,21.0,17.805555555555557,223.0
790,2006.0,8.0,11.0,22.0,17.783333333333335,223.0
791,2006.0,8.0,11.0,23.0,16.48888888888889,223.0
792,2006.0,8.0,12.0,0.0,15.694444444444445,224.0
793,2006.0,8.0,12.0,1.0,15.627777777777778,224.0
794,2006.0,8.0,12.0,2.0,16.211111111111112,224.0
795,2006.0,8.0,12.0,3.0,15.577777777777776,224.0
796,2006.0,8.0,12.0,4.0,15.577777777777776,224.0
797,2006.0,8.0,12.0,5.0,15.605555555555558,224.0
798,2006.0,8.0,12.0,6.0,15.050000000000002,224.0
799,2006.0,8.0,12.0,7.0,17.066666666666666,224.0
800,2006.0,8.0,12.0,8.0,17.483333333333334,224.0
801,2006.0,8.0,12.0,9.0,17.666666666666668,224.0
802,2006.0,8.0,12.0,10.0,18.8,224.0
803,2006.0,8.0,12.0,11.0,19.683333333333337,224.0
804,2006.0,8.0,12.0,12.0,18.82222222222222,224.0
805,2006.0,8.0,12.0,13.0,20.0,224.0
806,2006.0,8.0,12.0,14.0,21.149999999999995,224.0
807,2006.0,8.0,12.0,15.0,23.65555555555555,224.0
808,2006.0,8.0,12.0,16.0,23.616666666666667,224.0
809,2006.0,8.0,12.0,17.0,23.81666666666667,224.0
810,2006.0,8.0,12.0,18.0,22.03888888888889,224.0
811,2006.0,8.0,12.0,19.0,19.95,224.0
812,2006.0,8.0,12.0,20.0,18.922222222222224,224.0
813,2006.0,8.0,12.0,21.0,17.266666666666666,224.0
814,2006.0,8.0,12.0,22.0,16.177777777777777,224.0
815,2006.0,8.0,12.0,23.0,15.833333333333334,224.0
816,2006.0,8.0,13.0,0.0,16.733333333333334,225.0
817,2006.0,8.0,13.0,1.0,16.71111111111111,225.0
818,2006.0,8.0,13.0,2.0,16.266666666666666,225.0
819,2006.0,8.0,13.0,3.0,16.13888888888889,225.0
820,2006.0,8.0,13.0,4.0,16.08888888888889,225.0
821,2006.0,8.0,13.0,5.0,15.555555555555555,225.0
822,2006.0,8.0,13.0,6.0,14.516666666666667,225.0
823,2006.0,8.0,13.0,7.0,17.08888888888889,225.0
824,2006.0,8.0,13.0,8.0,17.666666666666668,225.0
825,2006.0,8.0,13.0,9.0,19.79444444444444,225.0
826,2006.0,8.0,13.0,10.0,22.016666666666666,225.0
827,2006.0,8.0,13.0,11.0,21.13888888888889,225.0
828,2006.0,8.0,13.0,12.0,21.04444444444444,225.0
829,2006.0,8.0,13.0,13.0,18.93888888888889,225.0
830,2006.0,8.0,13.0,14.0,18.916666666666668,225.0
831,2006.0,8.0,13.0,15.0,20.05,225.0
832,2006.0,8.0,13.0,16.0,21.06666666666667,225.0
833,2006.0,8.0,13.0,17.0,20.05,225.0
834,2006.0,8.0,13.0,18.0,20.0,225.0
835,2006.0,8.0,13.0,19.0,18.86666666666666,225.0
836,2006.0,8.0,13.0,20.0,17.955555555555552,225.0
837,2006.0,8.0,13.0,21.0,17.711111111111112,225.0
838,2006.0,8.0,13.0,22.0,17.733333333333334,225.0
839,2006.0,8.0,13.0,23.0,16.79444444444444,225.0
840,2006.0,8.0,14.0,0.0,16.666666666666668,226.0
841,2006.0,8.0,14.0,1.0,16.16111111111111,226.0
842,2006.0,8.0,14.0,2.0,17.01111111111111,226.0
843,2006.0,8.0,14.0,3.0,16.116666666666664,226.0
844,2006.0,8.0,14.0,4.0,16.116666666666664,226.0
845,2006.0,8.0,14.0,5.0,15.555555555555555,226.0
846,2006.0,8.0,14.0,6.0,14.005555555555556,226.0
847,2006.0,8.0,14.0,7.0,16.116666666666664,226.0
848,2006.0,8.0,14.0,8.0,16.049999999999997,226.0
849,2006.0,8.0,14.0,9.0,16.211111111111112,226.0
850,2006.0,8.0,14.0,10.0,17.805555555555557,226.0
851,2006.0,8.0,14.0,11.0,18.883333333333333,226.0
852,2006.0,8.0,14.0,12.0,20.18888888888889,226.0
853,2006.0,8.0,14.0,13.0,22.266666666666666,226.0
854,2006.0,8.0,14.0,14.0,22.355555555555554,226.0
855,2006.0,8.0,14.0,15.0,23.86666666666666,226.0
856,2006.0,8.0,14.0,16.0,23.88888888888889,226.0
857,2006.0,8.0,14.0,17.0,22.955555555555552,226.0
858,2006.0,8.0,14.0,18.0,22.47777777777777,226.0
859,2006.0,8.0,14.0,19.0,20.85555555555556,226.0
860,2006.0,8.0,14.0,20.0,19.16111111111111,226.0
861,2006.0,8.0,14.0,21.0,17.733333333333334,226.0
862,2006.0,8.0,14.0,22.0,18.238888888888887,226.0
863,2006.0,8.0,14.0,23.0,17.816666666666663,226.0
864,2006.0,8.0,15.0,0.0,17.711111111111112,227.0
865,2006.0,8.0,15.0,1.0,17.200000000000003,227.0
866,2006.0,8.0,15.0,2.0,15.305555555555555,227.0
867,2006.0,8.0,15.0,3.0,16.549999999999997,227.0
868,2006.0,8.0,15.0,4.0,16.094444444444445,227.0
869,2006.0,8.0,15.0,5.0,15.550000000000002,227.0
870,2006.0,8.0,15.0,6.0,14.933333333333334,227.0
871,2006.0,8.0,15.0,7.0,17.08888888888889,227.0
872,2006.0,8.0,15.0,8.0,18.65555555555555,227.0
873,2006.0,8.0,15.0,9.0,19.81111111111111,227.0
874,2006.0,8.0,15.0,10.0,21.06111111111111,227.0
875,2006.0,8.0,15.0,11.0,22.20555555555556,227.0
876,2006.0,8.0,15.0,12.0,22.75,227.0
877,2006.0,8.0,15.0,13.0,23.79444444444444,227.0
878,2006.0,8.0,15.0,14.0,23.48333333333333,227.0
879,2006.0,8.0,15.0,15.0,23.96111111111111,227.0
880,2006.0,8.0,15.0,16.0,24.95,227.0
881,2006.0,8.0,15.0,17.0,23.95555555555556,227.0
882,2006.0,8.0,15.0,18.0,23.95555555555556,227.0
883,2006.0,8.0,15.0,19.0,23.86111111111111,227.0
884,2006.0,8.0,15.0,20.0,19.26666666666667,227.0
885,2006.0,8.0,15.0,21.0,17.288888888888888,227.0
886,2006.0,8.0,15.0,22.0,16.622222222222224,227.0
887,2006.0,8.0,15.0,23.0,16.67222222222222,227.0
888,2006.0,8.0,16.0,0.0,15.072222222222225,228.0
889,2006.0,8.0,16.0,1.0,14.516666666666667,228.0
890,2006.0,8.0,16.0,2.0,17.84444444444445,228.0
891,2006.0,8.0,16.0,3.0,14.444444444444445,228.0
892,2006.0,8.0,16.0,4.0,13.88888888888889,228.0
893,2006.0,8.0,16.0,5.0,14.43333333333333,228.0
894,2006.0,8.0,16.0,6.0,14.927777777777775,228.0
895,2006.0,8.0,16.0,7.0,17.044444444444444,228.0
896,2006.0,8.0,16.0,8.0,18.788888888888884,228.0
897,2006.0,8.0,16.0,9.0,21.16111111111111,228.0
898,2006.0,8.0,16.0,10.0,23.86666666666666,228.0
899,2006.0,8.0,16.0,11.0,24.966666666666665,228.0
900,2006.0,8.0,16.0,12.0,26.13333333333334,228.0
901,2006.0,8.0,16.0,13.0,27.22222222222222,228.0
902,2006.0,8.0,16.0,14.0,27.73888888888889,228.0
903,2006.0,8.0,16.0,15.0,27.77777777777778,228.0
904,2006.0,8.0,16.0,16.0,27.800000000000004,228.0
905,2006.0,8.0,16.0,17.0,27.872222222222224,228.0
906,2006.0,8.0,16.0,18.0,26.15555555555555,228.0
